elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
106.520282769,360.4,1701052416,1696817152,19
106.74741886499999,361.13,1701052416,1696817152,19
106.96935192700005,361.89,1701052416,1696833536,19
107.19295142600004,362.74,1701052416,1696833536,19
107.40777486800005,363.41999999999996,1701056512,1696837632,19
107.62397066000005,364.2,1701056512,1696837632,19
107.83827038800007,364.98,1701056512,1696837632,19
108.05762851300005,365.78999999999996,1701056512,1696837632,19
108.27490226500004,366.6,1701056512,1696837632,19
108.50436416299999,367.41999999999996,1701056512,1696837632,19
108.72848864399998,368.18,1701056512,1696837632,19
108.94910916800006,369.0,1717182464,1712943104,19
109.17301511400001,369.58000000000004,1717186560,1712947200,19
109.400762407,370.05,1717186560,1712939008,19
109.622979633,370.5,1717202944,1712955392,19
109.83467211100003,370.96999999999997,1718439936,1714192384,19
110.04688769799998,371.4,1718439936,1714192384,19
110.25791025600006,371.84000000000003,1718439936,1714192384,19
110.47008920799999,372.27000000000004,1718439936,1714192384,19
110.68143038599999,372.7,1718439936,1714192384,19
110.89331693700001,373.14,1718439936,1714192384,19
111.10582355300005,373.58,1718439936,1714192384,19
111.31971264200001,374.0,1718439936,1714204672,19
111.53610401499998,374.46,1718439936,1714204672,19
111.74717133000001,374.89,1718439936,1714204672,19
111.95829420899997,375.31,1718439936,1714221056,19
112.17000846000008,375.75,1718439936,1714221056,19
112.38301886500005,376.18,1718439936,1714221056,19
112.59485898600008,376.58000000000004,1718439936,1714221056,19
112.80579231900003,377.02,1718439936,1714221056,19
113.01811422700007,377.44,1718439936,1714221056,19
113.23026997300008,377.87,1718444032,1714225152,19
113.443512779,378.3,1756680192,1799151616,19
113.65663594400007,378.74,1760018432,1755799552,19
113.87138630200002,379.33,1702821888,1698582528,19
114.08242261099997,379.76,1702821888,1698582528,19
114.29322892300002,380.19,1702821888,1698582528,19
114.50413697900001,380.63,1702821888,1698603008,19
114.71499524800004,381.06,1702821888,1698603008,19
114.92890855000007,381.5,1702821888,1698603008,19
115.14468044800003,382.01,1724645376,1720426496,19
115.35673518800002,382.49,1724645376,1720426496,19
115.56877909600007,382.93,1724645376,1720426496,19
115.779997063,383.37,1724645376,1720426496,19
115.99097231000007,383.79,1724645376,1720426496,19
116.203916531,384.24,1724645376,1720426496,19
116.41474902200002,384.78999999999996,1724645376,1720426496,19
116.62574077800002,385.22999999999996,1724645376,1720426496,19
116.83743578300005,385.67,1724645376,1720426496,19
117.04965308700002,386.11,1724645376,1720426496,19
117.26433521500007,386.55,1724645376,1720426496,19
117.47661801599997,386.98,1734930432,1730711552,19
117.69439243,387.53999999999996,1734938624,1730719744,19
117.91766124800006,387.98999999999995,1734938624,1730719744,19
118.13765931299997,388.44,1734938624,1730719744,19
118.36162262800008,388.90000000000003,1734938624,1730719744,19
118.58967286200004,389.37,1734938624,1730719744,19
118.82535082300001,389.83,1734938624,1730719744,19
119.04648060800002,390.31,1734938624,1730719744,19
119.26674536000007,390.76,1734938624,1730719744,19
119.49250692500004,391.22999999999996,1734938624,1730719744,19
